,fileid,cluster,journal,subject
1502,www1.folha.uol.com.br___mercado_2017_04_1874990-apos-lista-vice-da-camara-defende-que-temer-retire-reforma-da-previdencia.shtml.txt,2,folha,reforma-trabalhista
1503,www1.folha.uol.com.br___mercado_2017_04_1876738-entenda-a-proposta-de-reforma-da-previdencia-apresentada-pelo-relator.shtml.txt,2,folha,reforma-trabalhista
1504,www1.folha.uol.com.br___mercado_2017_04_1877069-apos-pressao-24-deputados-mudam-o-voto-na-reforma-trabalhista.shtml.txt,2,folha,reforma-trabalhista
1505,www1.folha.uol.com.br___mercado_2017_04_1878658-centrais-discutem-alternativas-para-fim-do-imposto-sindical.shtml.txt,4,folha,reforma-trabalhista
1506,www1.folha.uol.com.br___mercado_2017_04_1878758-nao-a-essa-desgraca-diz-erundina-em-protesto-contra-reforma-trabalhista.shtml.txt,2,folha,reforma-trabalhista
1507,www1.folha.uol.com.br___mercado_2017_04_1878784-74-das-industrias-de-sp-sabe-pouco-ou-nada-sobre-reforma-trabalhista.shtml.txt,4,folha,reforma-trabalhista
1508,www1.folha.uol.com.br___mercado_2017_04_1878976-plenario-da-camara-aprova-texto-base-da-reforma-trabalhista.shtml.txt,2,folha,reforma-trabalhista
1509,www1.folha.uol.com.br___mercado_2017_05_1880026-71-dos-brasileiros-sao-contra-reforma-da-previdencia-mostra-datafolha.shtml.txt,6,folha,reforma-trabalhista
1510,www1.folha.uol.com.br___mercado_2017_05_1880127-greve-foi-so-o-comeco-diz-paulinho-da-forca-em-ato-de-1-de-maio.shtml.txt,2,folha,reforma-trabalhista
1511,www1.folha.uol.com.br___mercado_2017_05_1880224-governo-discute-adiar-votacao-da-reforma-da-previdencia.shtml.txt,2,folha,reforma-trabalhista
1512,www1.folha.uol.com.br___mercado_2017_05_1881383-economia-nao-depende-so-da-reforma-previdencia-diz-fhc.shtml.txt,2,folha,reforma-trabalhista
1513,www1.folha.uol.com.br___mercado_2017_05_1881982-temer-tenta-acelerar-tramitacao-da-reforma-trabalhista-no-senado.shtml.txt,2,folha,reforma-trabalhista
1514,www1.folha.uol.com.br___mercado_2017_05_1882146-em-dissonancia-com-cupula-da-cnbb-arcebispo-de-sp-defende-reformas.shtml.txt,5,folha,reforma-trabalhista
1515,www1.folha.uol.com.br___mercado_2017_05_1887149-empresarios-elevam-pressao-por-reformas-previdenciaria-e-trabalhista.shtml.txt,2,folha,reforma-trabalhista
1516,www1.folha.uol.com.br___mercado_2017_05_1888611-reforma-trabalhista-sera-aprovada-no-senado-nesta-semana-diz-ministro.shtml.txt,2,folha,reforma-trabalhista
1517,www1.folha.uol.com.br___mercado_2017_06_1890098-reforma-ameaca-aposentadoria-dos-menos-escolarizados.shtml.txt,6,folha,reforma-trabalhista
1518,www1.folha.uol.com.br___mercado_2017_06_1890715-comissao-aprova-texto-da-reforma-trabalhista-e-projeto-avanca-no-senado.shtml.txt,2,folha,reforma-trabalhista
1519,www1.folha.uol.com.br___mercado_2017_06_1893991-reforma-trabalhista-vai-por-sindicatos-em-guerra-diz-lider-de-metalurgicos.shtml.txt,4,folha,reforma-trabalhista
1520,www1.folha.uol.com.br___mercado_2017_06_1894669-apos-derrota-do-governo-reforma-trabalhista-avanca-no-senado.shtml.txt,2,folha,reforma-trabalhista
1521,www1.folha.uol.com.br___mercado_2017_06_1896861-reforma-trabalhista-deve-recuar-em-autonomos-gestantes-e-indenizacao.shtml.txt,4,folha,reforma-trabalhista
1522,www1.folha.uol.com.br___mercado_2017_07_1900096-para-mpt-oab-e-cnbb-reforma-trabalhista-viola-a-constituicao.shtml.txt,2,folha,reforma-trabalhista
1523,www1.folha.uol.com.br___mercado_2017_07_1900401-apos-muita-confusao-senado-aprova-reforma-trabalhista-de-temer.shtml.txt,2,folha,reforma-trabalhista
1524,www1.folha.uol.com.br___mercado_2017_07_1900464-veja-o-que-muda-para-empresarios-e-empregados-com-a-reforma-trabalhista.shtml.txt,4,folha,reforma-trabalhista
1525,www1.folha.uol.com.br___mercado_2017_07_1900472-nunca-houve-desmonte-tao-grande-dos-direitos-trabalhistas-diz-economista.shtml.txt,4,folha,reforma-trabalhista
1526,www1.folha.uol.com.br___mercado_2017_07_1900487-para-empresario-reforma-vai-reduzir-acoes-sindicato-ve-queda-de-salarios.shtml.txt,4,folha,reforma-trabalhista
1527,www1.folha.uol.com.br___mercado_2017_07_1900499-maia-vai-barrar-medida-provisoria-de-temer-que-ajusta-reforma-trabalhista.shtml.txt,2,folha,reforma-trabalhista
1528,www1.folha.uol.com.br___mercado_2017_07_1903057-com-reforma-trabalhador-pode-ter-que-pagar-custos-de-processos-atuais.shtml.txt,4,folha,reforma-trabalhista
1529,www1.folha.uol.com.br___mercado_2017_07_1904055-reforma-trabalhista-reforca-multa-por-ma-fe-em-processos-judiciais.shtml.txt,4,folha,reforma-trabalhista
1530,www1.folha.uol.com.br___mercado_2017_08_1906655-empresas-buscam-substituir-mao-de-obra-por-terceirizados-e-autonomos.shtml.txt,4,folha,reforma-trabalhista
1531,www1.folha.uol.com.br___mercado_2017_10_1923788-reforma-trabalhista-brasileira-desanima-investidores-nos-eua.shtml.txt,4,folha,reforma-trabalhista
1532,www1.folha.uol.com.br___mercado_2017_10_1928587-empresas-mostram-receio-em-adotar-mudancas-da-reforma-trabalhista.shtml.txt,4,folha,reforma-trabalhista
1533,www1.folha.uol.com.br___mercado_2017_10_1931318-justica-do-trabalho-e-lenta-e-pouco-efetiva-para-o-empregado.shtml.txt,4,folha,reforma-trabalhista
1534,www1.folha.uol.com.br___mercado_2017_11_1933111-e-preciso-flexibilizar-direitos-sociais-para-haver-emprego-diz-chefe-do-tst.shtml.txt,4,folha,reforma-trabalhista
1535,www1.folha.uol.com.br___mercado_2017_11_1933968-divididos-sindicatos-marcam-protesto-contra-reforma-trabalhista-nesta-sexta.shtml.txt,5,folha,reforma-trabalhista
1536,www1.folha.uol.com.br___mercado_2017_11_1934569-o-que-muda-com-a-nova-lei-trabalhista.shtml.txt,4,folha,reforma-trabalhista
1537,www1.folha.uol.com.br___mercado_2017_11_1934725-veja-as-principais-mudancas-de-leis-trabalhistas-desde-a-criacao-da-clt.shtml.txt,4,folha,reforma-trabalhista
1538,www1.folha.uol.com.br___mercado_2017_11_1934757-vamos-colocar-a-lei-em-pratica-imediatamente-diz-dono-da-riachuelo.shtml.txt,4,folha,reforma-trabalhista
1539,www1.folha.uol.com.br___mercado_2017_11_1935703-mp-da-reforma-trabalhista-proibe-seguro-desemprego-a-intermitente.shtml.txt,4,folha,reforma-trabalhista
1540,www1.folha.uol.com.br___mercado_2017_11_1936350-cut-lanca-programa-de-demissao-e-funcionarios-ameacam-greve.shtml.txt,5,folha,reforma-trabalhista
1541,www1.folha.uol.com.br___mercado_2017_11_1937178-carteira-de-trabalho-digital-agiliza-solicitacao-de-seguro-desemprego.shtml.txt,4,folha,reforma-trabalhista
1542,www1.folha.uol.com.br___mercado_2017_11_1937583-abertura-de-acoes-trabalhistas-cai-91-apos-reforma-em-sao-paulo.shtml.txt,5,folha,reforma-trabalhista
1543,www1.folha.uol.com.br___mercado_2017_11_1937585-nova-reforma-da-previdencia-e-black-friday-de-direitos-diz-forca.shtml.txt,6,folha,reforma-trabalhista
1544,www1.folha.uol.com.br___mercado_2018_04_dolar-fecha-a-r-342-e-bate-maior-valor-desde-dezembro-de-2016-com-politica.shtml.txt,5,folha,prisao-lula
1545,www1.folha.uol.com.br___mercado_2019_02_ao-entregar-reforma-bolsonaro-diz-que-errou-no-passado-ao-votar-contra-mudancas-na-aposentadoria.shtml.txt,2,folha,reforma-previdencia
1546,www1.folha.uol.com.br___mercado_2019_02_definicao-sobre-idade-minima-na-reforma-da-previdencia-sera-de-bolsonaro.shtml.txt,6,folha,reforma-previdencia
1547,www1.folha.uol.com.br___mercado_2019_02_entenda-os-principais-pontos-da-reforma-da-previdencia.shtml.txt,6,folha,reforma-previdencia
1548,www1.folha.uol.com.br___mercado_2019_02_meta-e-garantir-ate-330-votos-a-favor-da-reforma-da-previdencia-em-dois-meses-diz-maia.shtml.txt,2,folha,reforma-previdencia
1549,www1.folha.uol.com.br___mercado_2019_02_reforma-tira-da-constituicao-regras-da-previdencia-social.shtml.txt,2,folha,reforma-previdencia
1550,www1.folha.uol.com.br___mercado_2019_03_contra-bolsonaro-centrao-quer-resgatar-reforma-da-previdencia-de-temer.shtml.txt,2,folha,reforma-previdencia
1551,www1.folha.uol.com.br___mercado_2019_03_maia-muda-o-tom-politico-na-defesa-da-reforma-da-previdencia.shtml.txt,2,folha,reforma-previdencia
1552,www1.folha.uol.com.br___mercado_2019_04_governo-ainda-precisa-fazer-calculos-para-divulgar-impactos-da-reforma-da-previdencia-diz-secretario.shtml.txt,2,folha,reforma-previdencia
1553,www1.folha.uol.com.br___mercado_2019_05_empresarios-consideram-previdencia-aprovada-e-pedem-novas-reformas.shtml.txt,2,folha,reforma-previdencia
1554,www1.folha.uol.com.br___mercado_2019_05_na-camara-guedes-diz-que-15-mais-ricos-concentram-47-da-previdencia.shtml.txt,2,folha,reforma-previdencia
1555,www1.folha.uol.com.br___mercado_2019_06_25-governadores-pedem-que-reforma-da-previdencia-atinja-estados.shtml.txt,2,folha,reforma-previdencia
1556,www1.folha.uol.com.br___mercado_2019_06_camara-lidera-reforma-da-previdencia-mas-governo-tem-que-ajudar-diz-relator.shtml.txt,2,folha,reforma-previdencia
1557,www1.folha.uol.com.br___mercado_2019_06_contra-previdencia-centrais-preparam-greve-geral-e-prometem-parar-transportes-na-sexta.shtml.txt,2,folha,reforma-previdencia
1558,www1.folha.uol.com.br___mercado_2019_06_economia-com-reforma-da-previdencia-pode-cair-a-r-850-bi-em-dez-anos.shtml.txt,6,folha,reforma-previdencia
1559,www1.folha.uol.com.br___mercado_2019_06_mesmo-com-liminar-suspendendo-greve-no-metro-e-cptm-sindicatos-reafirmam-paralisacao.shtml.txt,5,folha,reforma-previdencia
1560,www1.folha.uol.com.br___mercado_2019_06_por-apoio-de-ruralistas-reforma-da-previdencia-deve-manter-isencao-a-exportacao-e-poupar-trabalhador-rural.shtml.txt,2,folha,reforma-previdencia
1561,www1.folha.uol.com.br___mercado_2019_06_servidor-homem-ate-escapa-da-reforma-da-previdencia-mulher-nao.shtml.txt,6,folha,reforma-previdencia
1562,www1.folha.uol.com.br___mercado_2019_07_com-sinais-favoraveis-a-aprovacao-camara-deve-votar-reforma-da-previdencia-nesta-4a.shtml.txt,2,folha,reforma-previdencia
1563,www1.folha.uol.com.br___mercado_2019_07_maia-quer-votar-previdencia-na-proxima-semana-e-diz-que-resultado-vai-surpreender.shtml.txt,2,folha,reforma-previdencia
1564,www1.folha.uol.com.br___mercado_2019_07_por-36-a-13-texto-base-da-reforma-da-previdencia-e-aprovada-na-comissao-especial.shtml.txt,6,folha,reforma-previdencia
1565,www1.folha.uol.com.br___mercado_2019_07_psl-muda-de-posicao-e-apresenta-proposta-para-desidratar-previdencia.shtml.txt,2,folha,reforma-previdencia
1566,www1.folha.uol.com.br___mercado_2019_07_veja-os-pontos-ja-aprovados-que-suavizam-a-reforma-da-previdencia.shtml.txt,6,folha,reforma-previdencia
1567,www1.folha.uol.com.br___mercado_2019_08_camara-conclui-votacao-da-reforma-da-previdencia-proposta-segue-para-o-senado.shtml.txt,2,folha,reforma-previdencia
1568,www1.folha.uol.com.br___mercado_2019_08_quanto-mais-calado-bolsonaro-ficar-mais-facil-se-aprova-a-previdencia-diz-tasso-jereissati.shtml.txt,2,folha,reforma-previdencia
1569,www1.folha.uol.com.br___mercado_2019_08_reforma-pode-ser-melhor-que-regra-atual-para-parte-dos-trabalhadores.shtml.txt,6,folha,reforma-previdencia
1570,www1.folha.uol.com.br___mercado_2019_09_senado-apresenta-mais-de-460-emendas-a-reforma-da-previdencia-superando-a-camara.shtml.txt,2,folha,reforma-previdencia
1571,www1.folha.uol.com.br___mercado_2019_10_crise-com-o-congresso-ameaca-reforma-da-previdencia.shtml.txt,2,folha,reforma-previdencia
1572,www1.folha.uol.com.br___mercado_2019_10_saiba-como-fica-o-desconto-do-inss-no-salario-apos-a-reforma-da-previdencia.shtml.txt,2,folha,reforma-previdencia
1573,www1.folha.uol.com.br___mercado_2019_10_senado-conclui-aprovacao-da-reforma-da-previdencia-novas-regras-entram-em-vigor-apos-promulgacao.shtml.txt,2,folha,reforma-previdencia
1574,www1.folha.uol.com.br___mercado_2019_10_sob-protestos-comissao-conclui-votacao-da-reforma-da-previdencia-dos-militares.shtml.txt,2,folha,reforma-previdencia
1575,www1.folha.uol.com.br___mercado_2019_11_bolsa-e-dolar-ensaiam-recuperacao-pos-efeito-lula.shtml.txt,5,folha,soltura-lula
1576,www1.folha.uol.com.br___mercado_2019_11_congresso-promulga-nova-previdencia-que-comeca-a-valer-a-partir-da-publicacao-oficial.shtml.txt,2,folha,reforma-previdencia
1577,www1.folha.uol.com.br___mercado_2019_11_dolar-tem-maior-alta-semanal-desde-agosto-de-2018-com-soltura-de-lula.shtml.txt,5,folha,soltura-lula
1578,www1.folha.uol.com.br___mercado_2019_11_maia-ve-cenario-dificil-para-pec-paralela-da-previdencia-na-camara.shtml.txt,2,folha,reforma-previdencia
1579,www1.folha.uol.com.br___mercado_2019_11_reforma-da-previdencia-sera-promulgada-na-terca-diz-alcolumbre.shtml.txt,2,folha,reforma-previdencia
1580,www1.folha.uol.com.br___mundo_2016_05_1770475-jornais-internacionais-repercutem-o-afastamento-de-dilma-rousseff.shtml.txt,1,folha,impeachment-dilma
1581,www1.folha.uol.com.br___opiniao_2018_04_guilherme-boulos-e-manuela-davila-um-atentado-a-democracia.shtml.txt,5,folha,prisao-lula
1582,www1.folha.uol.com.br___poder_2016_03_1752791-tenho-certeza-de-que-nao-vai-ter-golpe-diz-dilma.shtml.txt,1,folha,impeachment-dilma
1583,www1.folha.uol.com.br___poder_2016_03_1754357-dilma-teme-que-pp-pr-e-psd-sigam-pmdb-na-debandada-do-governo.shtml.txt,1,folha,impeachment-dilma
1584,www1.folha.uol.com.br___poder_2016_03_1755585-impeachment-sem-crime-de-responsabilidade-e-golpe-diz-dilma.shtml.txt,1,folha,impeachment-dilma
1585,www1.folha.uol.com.br___poder_2016_04_1757067-em-resposta-a-editorial-da-folha-dilma-diz-que-jamais-renunciara.shtml.txt,1,folha,impeachment-dilma
1586,www1.folha.uol.com.br___poder_2016_04_1758777-na-camara-60-dizem-votar-pelo-impeachment-de-dilma-rousseff.shtml.txt,1,folha,impeachment-dilma
1587,www1.folha.uol.com.br___poder_2016_04_1759725-temer-divulga-audio-em-que-fala-como-se-impeachment-estivesse-aprovado.shtml.txt,1,folha,impeachment-dilma
1588,www1.folha.uol.com.br___poder_2016_04_1760702-lula-diz-que-nao-saira-das-ruas-se-dilma-for-derrotada-em-impeachment.shtml.txt,5,folha,impeachment-dilma
1589,www1.folha.uol.com.br___poder_2016_04_1760735-apos-adesao-do-psd-ao-impeachment-de-dilma-oposicao-ja-fala-em-vitoria.shtml.txt,1,folha,impeachment-dilma
1590,www1.folha.uol.com.br___poder_2016_04_1760873-aliados-de-dilma-divulgam-lista-de-deputados-contrarios-a-impeachment.shtml.txt,1,folha,impeachment-dilma
1591,www1.folha.uol.com.br___poder_2016_04_1761189-agu-considera-importante-stf-ter-reconhecido-limites-da-denuncia-contra-dilma.shtml.txt,1,folha,impeachment-dilma
1592,www1.folha.uol.com.br___poder_2016_04_1761977-camara-da-aval-a-impeachment-de-dilma-senado-decidira-afastamento.shtml.txt,1,folha,impeachment-dilma
1593,www1.folha.uol.com.br___poder_2016_04_1762217-manifestantes-pro-e-contra-dilma-rejeitam-temer-aponta-datafolha.shtml.txt,1,folha,impeachment-dilma
1594,www1.folha.uol.com.br___poder_2016_04_1762870-dilma-desce-a-rampa-do-planalto-e-diz-estar-de-alma-lavada.shtml.txt,5,folha,impeachment-dilma
1595,www1.folha.uol.com.br___poder_2016_04_1763027-bolsonaro-fez-apologia-ao-crime-na-votacao-do-impeachment-diz-oab.shtml.txt,1,folha,impeachment-dilma
1596,www1.folha.uol.com.br___poder_2016_04_1763395-dilma-embarca-para-os-eua-e-reforcara-fala-contra-impeachment.shtml.txt,1,folha,impeachment-dilma
1597,www1.folha.uol.com.br___poder_2016_04_1765178-dilma-admite-que-afastamento-da-presidencia-se-tornou-inevitavel.shtml.txt,1,folha,impeachment-dilma
1598,www1.folha.uol.com.br___poder_2016_05_1767665-dilma-diz-que-plano-safra-nao-serve-de-base-para-seu-impeachment.shtml.txt,1,folha,impeachment-dilma
1599,www1.folha.uol.com.br___poder_2016_05_1769553-aliado-de-dilma-flavio-dino-ajudou-a-tentar-barrar-impeachment-na-camara.shtml.txt,5,folha,impeachment-dilma
1600,www1.folha.uol.com.br___poder_2016_05_1769639-protestos-em-apoio-a-dilma-travam-avenidas-em-sao-paulo.shtml.txt,5,folha,impeachment-dilma
1601,www1.folha.uol.com.br___poder_2016_05_1770139-senado-afasta-dilma-da-presidencia-e-michel-temer-assume-nesta-quinta.shtml.txt,1,folha,impeachment-dilma
1602,www1.folha.uol.com.br___poder_2016_05_1770321-como-ultimo-ato-dilma-decide-fazer-pronunciamento-no-planalto.shtml.txt,1,folha,impeachment-dilma
1603,www1.folha.uol.com.br___poder_2016_05_1774018-em-dialogos-gravados-juca-fala-em-pacto-para-deter-avanco-da-lava-jato.shtml.txt,5,folha,impeachment-dilma
1604,www1.folha.uol.com.br___poder_2016_06_1781414-lewandowski-derruba-ato-de-comissao-e-autoriza-pericia-pedida-por-dilma.shtml.txt,1,folha,impeachment-dilma
1605,www1.folha.uol.com.br___poder_2016_06_1786207-pericia-do-senado-demonstra-que-impeachment-e-golpe-afirma-dilma.shtml.txt,1,folha,impeachment-dilma
1606,www1.folha.uol.com.br___poder_2016_08_1801052-julgamento-final-do-impeachment-podera-ser-a-partir-de-23-de-agosto.shtml.txt,1,folha,impeachment-dilma
1607,www1.folha.uol.com.br___poder_2016_08_1806694-dilma-diz-que-vai-ao-senado-para-que-golpe-nunca-mais-aconteca-no-pais.shtml.txt,1,folha,impeachment-dilma
1608,www1.folha.uol.com.br___poder_2016_08_1807056-lewandowski-faz-lobby-enquanto-lidera-sessao-do-impeachment.shtml.txt,1,folha,impeachment-dilma
1609,www1.folha.uol.com.br___poder_2016_08_1808019-dilma-apresenta-sua-defesa-no-processo-de-impeachment.shtml.txt,1,folha,impeachment-dilma
1610,www1.folha.uol.com.br___poder_2016_08_1808274-em-discurso-no-senado-dilma-diz-temer-a-morte-da-democracia.shtml.txt,1,folha,impeachment-dilma
1611,www1.folha.uol.com.br___poder_2016_08_1808751-apos-impeachment-dilma-mantem-beneficios-como-ex-presidente-do-pais.shtml.txt,5,folha,impeachment-dilma
1612,www1.folha.uol.com.br___poder_2016_08_1808784-senado-cassa-mandato-de-dilma-congresso-dara-posse-efetiva-a-temer.shtml.txt,1,folha,impeachment-dilma
1613,www1.folha.uol.com.br___poder_2016_08_1808907-votacao-no-senado-para-cassar-dilma-foi-fatiada-entenda.shtml.txt,1,folha,impeachment-dilma
1614,www1.folha.uol.com.br___poder_2016_08_1809106-leia-na-integra-o-discurso-de-dilma-rousseff-apos-o-impeachment.shtml.txt,5,folha,impeachment-dilma
1615,www1.folha.uol.com.br___poder_2016_09_1809455-apos-impeachment-dilma-decide-se-mudar-para-o-rio.shtml.txt,5,folha,impeachment-dilma
1616,www1.folha.uol.com.br___poder_2016_09_1812703-cunha-diz-que-paga-por-impeachment-e-ameaca-colegas.shtml.txt,1,folha,impeachment-dilma
1617,www1.folha.uol.com.br___poder_2016_09_1817948-impeachment-foi-tropeco-da-democracia-diz-lewandowski.shtml.txt,1,folha,impeachment-dilma
1618,www1.folha.uol.com.br___poder_2017_03_1866334-frentes-de-esquerda-protestam-na-quarta-contra-reforma-da-previdencia.shtml.txt,5,folha,reforma-trabalhista
1619,www1.folha.uol.com.br___poder_2017_05_1885399-irma-de-aecio-neves-presa-pela-pf-era-a-estrategista-do-senador-afastado.shtml.txt,5,folha,afastamento-aecio
1620,www1.folha.uol.com.br___poder_2017_05_1885480-jbs-diz-que-pagou-r-60-milhoes-em-propina-para-aecio-neves-em-2014.shtml.txt,0,folha,afastamento-aecio
1621,www1.folha.uol.com.br___poder_2017_05_1885945-aecio-neves-vai-de-quase-presidente-a-senador-afastado-e-vive-inferno.shtml.txt,0,folha,afastamento-aecio
1622,www1.folha.uol.com.br___poder_2017_05_1885946-investigacao-de-esquema-da-jbs-reune-2-horas-de-videos-e-2200-grampos.shtml.txt,0,folha,afastamento-aecio
1623,www1.folha.uol.com.br___poder_2017_05_1886464-autora-de-impeachment-de-dilma-se-decepciona-com-aecio-e-rejeita-fhc.shtml.txt,1,folha,afastamento-aecio
1624,www1.folha.uol.com.br___poder_2017_05_1886829-aliados-ja-elaboram-planos-para-a-sucessao-de-temer.shtml.txt,2,folha,reforma-trabalhista
1625,www1.folha.uol.com.br___poder_2017_05_1886976-e-evidente-a-minha-enorme-tristeza-diz-luciano-huck-sobre-o-amigo-aecio.shtml.txt,0,folha,afastamento-aecio
1626,www1.folha.uol.com.br___poder_2017_06_1890209-suposto-cartel-dos-perrella-atuou-em-presidio-de-andrea-neves.shtml.txt,0,folha,afastamento-aecio
1627,www1.folha.uol.com.br___poder_2017_06_1891158-jbs-aponta-repasses-para-antonio-andrade-vice-de-pimentel-em-mg.shtml.txt,5,folha,afastamento-aecio
